['信息']	 【转发】“五一”劳动节期间鼓楼、仙林、苏州  各校区教室开放公告	2026-04-27 00:00:00	https://jw.nju.edu.cn/8b/83/c26263a756611/page.htm
['信息']	从工业4.0到“智改数转”：南京大学新工科协同育人-中德荷本科生全球科考项目招募通知	2026-04-24 00:00:00	https://jw.nju.edu.cn/ad/e5/c26263a830949/page.htm
['信息']	关于公示南京大学第六批课程思政案例名单的通知	2026-04-21 00:00:00	https://jw.nju.edu.cn/ad/09/c26263a830729/page.htm
['信息']	关于组织2026年度暑期学校教学活动的通知	2026-04-17 00:00:00	https://jw.nju.edu.cn/ab/cf/c26263a830415/page.htm
['信息']	关于做好2027届普通全日制本科毕业生图像信息采集工作的通知	2026-04-17 00:00:00	https://jw.nju.edu.cn/ab/e4/c26263a830436/page.htm
['信息']	【学生】关于举办第二届南京大学“歆·恺杯”数学竞赛的通知	2026-04-16 00:00:00	https://jw.nju.edu.cn/ab/0d/c26263a830221/page.htm
['信息']	【分流、专业准入】2026年学科、专业准入志愿填报通知	2026-04-16 00:00:00	https://jw.nju.edu.cn/ab/4b/c26263a830283/page.htm
['信息', '毕业']	关于开展2026届本科毕业论文（设计）中期检查工作的通知	2026-04-15 00:00:00	https://jw.nju.edu.cn/aa/c7/c26263a830151/page.htm
['考试', '信息']	【期中考试】2025-2026学年第二学期数学期中考试安排	2026-04-15 00:00:00	https://jw.nju.edu.cn/aa/cb/c26263a830155/page.htm
['交流']	【C9交换】复旦大学2026年暑期学校入选名单公示	2026-04-15 00:00:00	https://jw.nju.edu.cn/aa/ac/c26263a830124/page.htm
['考试']	2026年5月南京大学普通全日制本科生学位英语考试通知	2026-04-14 00:00:00	https://jw.nju.edu.cn/aa/17/c26263a829975/page.htm
['信息']	【分流】南京大学2026年普通全日制本科生学科、专业准入工作通知	2026-04-09 00:00:00	https://jw.nju.edu.cn/a8/5e/c26263a829534/page.htm
['交流']	【C9交换】上海交通大学2026年暑期学校入选名单公示	2026-04-09 00:00:00	https://jw.nju.edu.cn/a8/67/c26263a829543/page.htm
['交流']	【C9交换】上海交通大学2026年暑期学校入选  名单公示	2026-04-09 00:00:00	https://jw.nju.edu.cn/a8/67/c26263a829543/page.htm
['信息']	成绩更正审核结果公示（2026-04-07）	2026-04-07 00:00:00	https://jw.nju.edu.cn/a7/b8/c26263a829368/page.htm
['交流']	【C9交换】2026年复旦大学暑期学校报名通知	2026-04-02 00:00:00	https://jw.nju.edu.cn/a6/55/c26263a829013/page.htm
['信息']	2026年“高教社杯”大学生“用外语讲好中国故事”优秀短视频作品征集活动	2026-04-02 00:00:00	https://jw.nju.edu.cn/a6/5d/c26263a829021/page.htm
['毕业']	【毕业班】悦读测试通知（2022级及以前缺悦读学分的学生参加）	2026-04-01 00:00:00	https://jw.nju.edu.cn/a6/05/c26263a828933/page.htm
['考试', '信息']	2026年4月24日、5月8日普通话水平测试网络报名通知	2026-04-01 00:00:00	https://jw.nju.edu.cn/a5/f9/c26263a828921/page.htm
['交流']	【C9交换】2026年上海交通大学暑期学校报名通知	2026-03-31 00:00:00	https://jw.nju.edu.cn/a5/a9/c26263a828841/page.htm
['信息']	关于启动2026年学科、专业介绍工作的通知	2026-03-30 00:00:00	https://jw.nju.edu.cn/a5/2b/c26263a828715/page.htm
['信息']	2026年南京大学本科生全球科考与科研训练项目拟立项名单公示	2026-03-30 00:00:00	https://jw.nju.edu.cn/a4/f3/c26263a828659/page.htm
['信息']	新增通识课选课通知	2026-03-23 00:00:00	https://jw.nju.edu.cn/9f/7c/c26263a827260/page.htm
['信息']	关于2025年度“南雍教学名师”“南雍青年教学名师”拟入选人员的公示	2026-03-23 00:00:00	https://jw.nju.edu.cn/9f/4d/c26263a827213/page.htm
['考试']	【学生】2026年6月四、六级考试报名通知	2026-03-23 00:00:00	https://jw.nju.edu.cn/9f/1d/c26263a827165/page.htm
['信息']	成绩更正审核结果公示（2026-03-20）	2026-03-20 00:00:00	https://jw.nju.edu.cn/9f/2a/c26263a827178/page.htm
['课程']	【学生】20252学期重修课程的缴费通知	2026-03-19 00:00:00	https://jw.nju.edu.cn/9e/6f/c26263a826991/page.htm
['考试', '信息']	2026年4月10日、4月19日普通话水平测试网络报名通知	2026-03-18 00:00:00	https://jw.nju.edu.cn/9e/20/c26263a826912/page.htm
['信息']	部分课程增加名额的通知（三）	2026-03-16 00:00:00	https://jw.nju.edu.cn/9d/95/c26263a826773/page.htm
['课程']	2026年春季学期“悦读经典计划”导读班课程群信息	2026-03-16 00:00:00	https://jw.nju.edu.cn/9e/54/c26263a826964/page.htm
['信息']	关于开展 2026年春季学期本科生 “一二课堂融通”课程学分认定工作的通知	2026-03-12 00:00:00	https://jw.nju.edu.cn/9c/17/c26263a826391/page.htm
['信息']	部分课程增加名额的通知（二）	2026-03-11 00:00:00	https://jw.nju.edu.cn/9b/9e/c26263a826270/page.htm
['毕业']	【毕业班】关于2026届本科毕业生专业准出申请的通知	2026-03-11 00:00:00	https://jw.nju.edu.cn/9b/a2/c26263a826274/page.htm
['信息']	关于公示2026年度第一批南京大学通识类教改课程立项名单的通知	2026-03-10 00:00:00	https://jw.nju.edu.cn/9a/52/c26263a825938/page.htm
['考试']	【学生】2026年上半年四六级考试相关通知汇总	2026-03-10 00:00:00	https://jw.nju.edu.cn/99/a9/c26263a825769/page.htm
['信息']	【名师邀约课程】从世界看中国：丝绸之路史研究	2026-03-10 00:00:00	https://jw.nju.edu.cn/9a/1a/c26263a825882/page.htm
['信息']	2026年南京大学劳动教育特色实践项目拟立项名单公示	2026-03-06 00:00:00	https://jw.nju.edu.cn/90/40/c26263a823360/page.htm
['考试', '信息']	2025-2026学年第二学期公共课补缓考安排	2026-03-06 00:00:00	https://jw.nju.edu.cn/91/22/c26263a823586/page.htm
['课程']	关于2026年春季学期DIY研读研究课程报名的通知	2026-03-05 00:00:00	https://jw.nju.edu.cn/8f/a6/c26263a823206/page.htm
['考试', '信息']	2026年3月20日普通话水平测试网络报名通知及本学期测试计划安排	2026-03-05 00:00:00	https://jw.nju.edu.cn/8f/15/c26263a823061/page.htm
['信息']	部分课程增加名额的通知（含通识课和思政选择性必修课）	2026-03-04 00:00:00	https://jw.nju.edu.cn/8d/61/c26263a822625/page.htm
['课程', '信息']	【转发】网络通识课《认识地球》和《自然灾害与人》开课通知	2026-03-04 00:00:00	https://jw.nju.edu.cn/8d/4a/c26263a822602/page.htm
['信息']	《人工智能+产品：创意、设计与开发实践》旁听通知	2026-03-03 00:00:00	https://jw.nju.edu.cn/88/ec/c26263a821484/page.htm
['考试']	【学生】20251学期期末缓考申请通过名单公示	2026-03-02 00:00:00	https://jw.nju.edu.cn/87/05/c26263a820997/page.htm
['信息']	【22-25级劳育慕课重修同学关注】2026年春季学期《大学生劳动教育》慕课选修说明	2026-02-28 00:00:00	https://jw.nju.edu.cn/84/46/c26263a820294/page.htm
['课程']	【学生】2026年春季学期开学本科教务事项通知	2026-02-27 00:00:00	https://jw.nju.edu.cn/83/24/c26263a820004/page.htm
['考试']	2026年春季学期补考报名通知	2026-02-27 00:00:00	https://jw.nju.edu.cn/82/d0/c26263a819920/page.htm
['课程']	【学生】南京大学2022、2023、2024级本科生 公共体育课程学习须知 （2026年2月）	2026-02-26 00:00:00	https://jw.nju.edu.cn/81/86/c26263a819590/page.htm
['课程']	【学生】南京大学 2025 级本科生公共体育课程学习须知  （2026年 2 月）	2026-02-26 00:00:00	https://jw.nju.edu.cn/81/85/c26263a819589/page.htm
['课程']	2026春季学期《形策》课补（重）修通知	2026-02-26 00:00:00	https://jw.nju.edu.cn/80/b0/c26263a819376/page.htm
['信息']	本科生院2026年寒假值班安排	2026-01-16 00:00:00	https://jw.nju.edu.cn/b2/80/c26263a701056/page.htm
['课程']	【2025级本科生】2026春季学期美育通识课选课通知	2026-01-13 00:00:00	https://jw.nju.edu.cn/4c/14/c26263a805908/page.htm
['信息']	关于本科生成绩单样式调整的通知	2026-01-12 00:00:00	https://jw.nju.edu.cn/49/ab/c26263a805291/page.htm
['课程', '信息']	【教师|学生】2025-2026学年第二学期停调课信息（实时更新）	2026-01-12 00:00:00	https://jw.nju.edu.cn/62/01/c26263a811521/page.htm
['信息']	关于寒假期间公共教室开放安排的通知	2026-01-09 00:00:00	https://jw.nju.edu.cn/48/a5/c26263a805029/page.htm
